id,user,text,processed_text
1467872638,courtosullivan,@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt;3,want taco margarhita telll gay say hello lt
1467872759,Augustina22CA,"im lonely  keep me company! 22 female, california",im lone keep compani femal california
1467872940,sdcoyle,bad day at the betfair office ,bad day betfair offic
1467873004,omgitsjo,I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!,i miss can wait celebr tar heel win weekend though
1467873227,catrienmaxwell,I'm really cold. I don't want to go to sleep yet but there's nothing to do ,i realli cold i want go sleep yet noth
1467873256,nicci718,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! ,u it offici go round
1467873467,meganminesinger,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken,monkey found twin wont even write back heartbroken
1467873592,nicole___,@miss_om Aww  I know I felt like that yesterday at work ,aww i know i felt like yesterday work
1467873828,JBarrick,@SarahReedSC treaty isn't defined ,treati defin
1467873980,gregcronin,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;,miss brent prais band no fun lead guitarist lt pout gt
1467874103,Lisaherrity,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx,poor john happen play fruit microwav serious though have seen doctor xxx
1467874479,princessseli,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts,miss my bff watch home away remind lt it shout u court
1467874569,Artiel87,@mandayyy   ,
1467874916,jasminpatry,New video card is DOA. ,new video card doa
1467875163,saraguilford12,"feeling lost, naked and confused (JK, sort of).....no iphone for me. ",feel lost nake confus jk sort iphon
1467875208,realin,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work ",damn late fill apprais form peopl almost sent occupi work
1467875930,gregcronin,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;,miss brent prais band no fun lead guitarist lt pout gt
1467876016,Steponme2418,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah,think much past cant chang deserv much wat got still think gah
1467876133,benboarder,has lost his ring. It's no-where to be seen ,lost ring it seen
1467876652,SupernovaGirl,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY.",ooooooh sealclap see i download shitload zip folder i internet money fuck yeah alicia amp mikey
1467876711,latoyanlegania,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick ,is still nurs nile glad feel better i hate babi sick
1467876944,taspence,Is fucked to go back to IC ,is fuck go back ic
1467877496,lizzzzlemon,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. ,yoyoyo internet rude tonight just reconnect i go bed
1467877833,russbaker,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can,well uni stuff netbal netbal done uni stuff
1467877865,hypnoticzexy,@kissability Me too I is poor ,me i poor
1467878057,debbieseraphina,help me forget 8th april &amp; 13th july! ,help forget april amp juli
1467878557,tshamysboo,"dierks bentley is comin' to columbus, OH!! i wanna go so bad ",dierk bentley comin columbus oh wan na go bad
1467878633,husqvarna,i have to take my sidekick back. ,take sidekick back
1467878929,VirtueIMC,@chriscantore congrats! I'm totally jealous! only wish my XM was working ,congrat i total jealous wish xm work
1467878971,godzgurl,gr8t my face is very itchy ,face itchi
1467878983,dancingmanikin,poor socks  luvvvvv the golden retriever!! I want one sighhhh,poor sock luvvvvv golden retriev i want one sighhhh
1467879203,iggyp,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible ,i saw found traci girl piec luggag how fuck terribl
1467879314,sarochka,Aaaaand the nausea is back. ,aaaaand nausea back
1467879328,flowerlilly,@DonnieWahlberg ooh Iï¿½m excited and not even going 2 be there  long love YOUTUBE!,ooh i excit even go long love youtub
1467879480,themangoman,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..,spent hour reach axi bank find today holiday mahavir jayanti contd
1467879984,marybacchus,@mathewsmichael  i agree... the jobros dont update theres very often ,agre jobro dont updat there often
1467880085,bliumchik,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link ,hilari i link clip lj time ago i went back dead link
1467880431,finnsig,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  ),oooooooo im neither that need studi
1467880442,iCalvin,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!",haven tweet near day post websit tonight hope goe well night time
1467880463,sammysokol,@bostongarden I miss bentley ,i miss bentley
1467880692,JWard86,seriously needs to finish these job applications ,serious need finish job applic
1467881131,dgvirtual,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids",my son vinca sick i stay home just three tens day work i back holiday kid
1467881373,ForzaRagazza,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. ,whing my client amp boss understand english well rewrot text unread it written v good writer amp review correct
1467881376,jasminedesiree,@huntermoore I don't want him to ever punch me.  ,i want ever punch
1467881457,kortt,sooo sick of the snow  ughh,sooo sick snow ughh
1467881474,__Susan__,@ITS_NEMESIS ------- ,
1467881686,aoski,@LoveMeagan it doesn't work your fan is upset ,work fan upset
1467881809,wcarss,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. ,i would like apolog repeat video game live relat tweet i go stern discuss koodo soon stern
1467881897,drtaru,@zaydia but i cant figure out how to get there / back / pay for a hotel etc ,cant figur get back pay hotel etc
1467881920,mumu1210,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN ",fml so much senior bc technolog inept i quot regist quot class again
1467882140,nyracat,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.,feel like slept day away not look forward bout gallbladd at least i pill pain
1467882491,Stereo_Skyline,@ThaStevieG but what I really want is my old bass back ,i realli want old bass back
1467882592,veelishus,Mad tired today... Callin it in early tonight  nighty night twittas,mad tire today callin earli tonight nighti night twitta
1467882902,usagiko,"@LevenRambin: Take it easy, and be good to you. ",take easi good
1467888679,weisenly,I'm afraid I had bad code. ,i afraid i bad code
1467888732,ChrisJNewman,Think I'm going to bed. Goodniight. I hate this ,think i go bed goodniight i hate
1467888953,stefanip,"@riancurtis  i'm here, friend, and i love you.",friend love
1467889231,luannem,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??,all time notic i gone need
1467889251,krissivee,@aaronrva is in the bathroom and i have to pee!    ,bathroom pee
1467889334,Angela004,@ashleyskyy but I wanted a margarita too! ,i want margarita
1467889574,Nrose09,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!,yup night workout r worst unfortunet work schedul allow go night tough
1467889791,jennhelvering,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good ,just call hillsong said tell i wait list i know look good
1467889988,FeedMeTrance,"has 0g of milky bar left, and around 200ml of coke ",milki bar left around coke
1467890079,BATMANNN,@jokerrrr It stillllll hasn't arrived ,it stillllll arriv
1467890212,MorganWillis,"Mraow, I feel like dancing, but first art school wants to rape me some more. ",mraow i feel like danc first art school want rape
1467890222,AUSTINMONIQUE,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time ,ah i bet i like crave play softbal basketbal but i noo time
1467890723,Arneenxx,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back ,is terrifi accident delet refer manag assign hope doesnt get troubl get back
1467891826,elamparuthi,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.,amazon plugin work websit need php host provid php sad
1467891880,Ps8612,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/",argh i suuuper sleepi hour ago i wide awak hope i stay night
1467892075,ARExistence,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!",i wish i sold if time let know i would love hear
1467892419,dEnNy_333,Just watched tropic thunder. Dreading tomorrow ,just watch tropic thunder dread tomorrow
1467892515,Tuhtsqueen,@qweendassah no...he's still miss'n... ,still miss n
1467892667,karlcswanson,ChiefDelphi is down ,chiefdelphi
1467892720,sarawang,"http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)",accord bro new puppi poo fight cover poop pictur stolen
1467892760,voguea,playing game at home! my new boss didn't call me yet... ,play game home new boss call yet
1467892889,SPYSG,Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t,su yin huen tweet i feel unbear guilt i made staff cri
1467892945,colorful_kelsey,Poor Joshy is sick???   those damn tejanos!,poor joshi sick damn tejano
1467893163,hotrodlopez,My thoughts are with Sandra Cantu's family at this difficult and sad time ,my thought sandra cantu famili difficult sad time
1467893258,wandafay,"@FranzGlaus I know, just wanted to let everybody know what was happening  ",i know want let everybodi know happen
1467893275,TiM_Cunningham,Michigan who?  I don't know them.                   *sigh*   Shameful!,michigan i know sigh shame
1467893504,cday88,i have to fill two hours ,fill two hour
1467893730,lisha_e,"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday ",cuuut hey miss na see girl everyday
1467894593,Tanja71,@JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office ,oh did i mention quot gooooood moooorniiiiii quot germani im back cage better offic
1467894600,dreaaa,throat is closing up and i had some string cheese. not a good idea ,throat close string chees good idea
